team,TotalZscore
Cleveland St. Vikings,1.078528897648478
Cleveland St. Vikings,-1.6537712321813895
Cleveland St. Vikings,5.011560277540696
Cleveland St. Vikings,2.3452436557052745
Coastal Carolina Chanticleers,1.7879571736176298
Coastal Carolina Chanticleers,0.5757057054319455
Coastal Carolina Chanticleers,1.3037930030868061
Coastal Carolina Chanticleers,-0.4161662215496486
Coastal Carolina Chanticleers,-2.0377311136404312
Coastal Carolina Chanticleers,-1.456335885714151
Coastal Carolina Chanticleers,0.057744362427025964
Coastal Carolina Chanticleers,0.07039791106198168
Coastal Carolina Chanticleers,0.04799418592668703
Coastal Carolina Chanticleers,0.6745303729116863
Coastal Carolina Chanticleers,-2.872010462188466
Coastal Carolina Chanticleers,-0.633629068628746
Coastal Carolina Chanticleers,0.35712928439912117
Coastal Carolina Chanticleers,2.9712337614713262
Col. of Charleston Cougars,1.9090130127435623
Col. of Charleston Cougars,-1.5693236332129457
Col. of Charleston Cougars,3.0955610443501658
Col. of Charleston Cougars,1.3356416129689543
Col. of Charleston Cougars,1.0261994313722649
Col. of Charleston Cougars,1.0422981891572558
Col. of Charleston Cougars,0.5008865876992501
Col. of Charleston Cougars,-2.393804430148644
Col. of Charleston Cougars,-2.882224444865594
Col. of Charleston Cougars,0.06499977135835644
Col. of Charleston Cougars,-1.8359334999949715
Col. of Charleston Cougars,0.4225538422313377
Col. of Charleston Cougars,2.646113048281178
Col. of Charleston Cougars,-0.9019473175645106
Col. of Charleston Cougars,1.885551339609893
Colgate Raiders,2.5543252491446244
Colgate Raiders,2.5329687284905944
Colgate Raiders,-0.927415647447933
Colgate Raiders,3.2751385471376726
Colgate Raiders,2.299285879114082
Colgate Raiders,-4.178362112078581
Colgate Raiders,0.2085677982420966
Colgate Raiders,-1.0944837758662356
Colgate Raiders,3.435796504701571
Colgate Raiders,0.16558106021572594
Colgate Raiders,0.8003541257257257
Colgate Raiders,1.8584868192738067
Colgate Raiders,-0.4885508942905771
Colgate Raiders,-1.424742140462011
Colorado Buffaloes,-2.376615114248754
Colorado Buffaloes,2.949126659925286
Colorado Buffaloes,0.6273064983494885
Colorado Buffaloes,-2.9066278129829146
Colorado Buffaloes,1.8274117259163958
Colorado Buffaloes,0.3987095122783555
Colorado Buffaloes,0.754023098905649
Colorado Buffaloes,0.7170111861958809
Colorado Buffaloes,-0.29534475869380694
Colorado Buffaloes,0.8256462236848802
Colorado Buffaloes,1.1021079927568302
Colorado Buffaloes,-2.206096840940994
Colorado Buffaloes,-1.3723905539547894
Colorado St. Rams,1.8898638357950799
Colorado St. Rams,-3.7385224553344205
Colorado St. Rams,-1.1053010063253075
Colorado St. Rams,0.8329586118721128
Colorado St. Rams,-0.4222145029680425
Colorado St. Rams,-2.2482813271565494
Colorado St. Rams,1.9673782625006355
Colorado St. Rams,-0.4487999374852689
Colorado St. Rams,0.5915414730308645
Colorado St. Rams,0.6127157500998744
Colorado St. Rams,-0.3172020920146878
Colorado St. Rams,-1.8522098016823012
Colorado St. Rams,-3.0375488924559644
Coppin St. Eagles,3.5145261425287
Coppin St. Eagles,-2.5935167266083115
Coppin St. Eagles,1.6360897297054773
Coppin St. Eagles,0.3317823091857892
Coppin St. Eagles,-0.6463980295189059
Coppin St. Eagles,-1.4931771837873584
Coppin St. Eagles,1.011954707750638
Coppin St. Eagles,0.3193706142121218
Coppin St. Eagles,-0.006621314830492997
Coppin St. Eagles,-3.8575444142946402
Coppin St. Eagles,-1.5776089164604636
Coppin St. Eagles,2.57882259936409
Coppin St. Eagles,1.9504940576821816
Coppin St. Eagles,-0.7669099024332079
Creighton Bluejays,1.4092058303511465
Creighton Bluejays,4.583860739191861
Creighton Bluejays,2.145341998603795
Creighton Bluejays,1.9619800940592234
Creighton Bluejays,4.117510345054879
Creighton Bluejays,6.787559133153151
Creighton Bluejays,-2.7985418420079786
Creighton Bluejays,2.3355970427579456
Creighton Bluejays,2.6300191024547965
Creighton Bluejays,0.1798441076547974
Creighton Bluejays,-0.42560180221535726
Creighton Bluejays,0.9110263683397084
Creighton Bluejays,-0.2706247430720702
Davidson Wildcats,-0.7237931527716079
Davidson Wildcats,2.2830836860310133
Davidson Wildcats,-1.9247198247851323
Davidson Wildcats,4.496961307876097
Davidson Wildcats,1.7082749555189993
Davidson Wildcats,2.183127671896836
Davidson Wildcats,-0.23973634096205854
Davidson Wildcats,1.3555931932935064
Davidson Wildcats,1.2898190255366395
Davidson Wildcats,0.5845144513542149
Davidson Wildcats,1.7110370222002864
Davidson Wildcats,0.6394145647147533
Dayton Flyers,-0.09003151125571618
Dayton Flyers,0.6368135399791046
Dayton Flyers,2.1459323348402175
Dayton Flyers,-1.1916163441759915
Dayton Flyers,3.4566188884966564
Dayton Flyers,-0.07767011760036999
Dayton Flyers,-1.4847187240825372
Dayton Flyers,-0.05503504972068507
Dayton Flyers,3.283590191238856
Dayton Flyers,2.6607444340518844
Dayton Flyers,1.658584137209096
Dayton Flyers,3.5836172105584785
Dayton Flyers,0.4968502514906217
Dayton Flyers,1.0357598271967676
Dayton Flyers,3.9155237683725357
DePaul Blue Demons,2.8112297826592982
DePaul Blue Demons,-0.12359943118225325
DePaul Blue Demons,1.6013905354892226
DePaul Blue Demons,3.699745875648058
DePaul Blue Demons,2.4344332036982776
DePaul Blue Demons,0.5078914246943569
DePaul Blue Demons,2.7353679748121893
DePaul Blue Demons,4.5079521795803075
DePaul Blue Demons,0.9682026172351371
DePaul Blue Demons,3.380630893343932
DePaul Blue Demons,0.5352349325284073
DePaul Blue Demons,-1.1495547793384029
DePaul Blue Demons,1.2303595468585584
Delaware Blue Hens,0.913181842064178
Delaware Blue Hens,0.41220990900036647
Delaware Blue Hens,1.353046482430165
Delaware Blue Hens,3.650809700711425
Delaware Blue Hens,0.8216683575427502
Delaware Blue Hens,0.2673183120347701
Delaware Blue Hens,-1.5376495755924537
Delaware Blue Hens,-1.7207270619487682
Delaware Blue Hens,-1.0660819734694125
Delaware Blue Hens,0.8827487782334955
Delaware Blue Hens,-0.9494219297808192
Delaware Blue Hens,-1.8586515187762145
Delaware St. Hornets,2.665477257434031
Delaware St. Hornets,-1.5788567387141554
Delaware St. Hornets,-2.0639411961680327
Delaware St. Hornets,-1.1267214347741443
Delaware St. Hornets,0.448922166580768
Delaware St. Hornets,-1.102626171401582
Delaware St. Hornets,-1.79493121249333
Delaware St. Hornets,0.5912789306833868
Delaware St. Hornets,-0.17068993922019277
Delaware St. Hornets,4.042054410946111
Delaware St. Hornets,-0.18437943112048627
Delaware St. Hornets,-0.6074062677125318
Delaware St. Hornets,-1.4456843025135553
Delaware St. Hornets,-1.1364829604576865
Delaware St. Hornets,-0.19188509046669672
Delaware St. Hornets,-1.8153142764976176
Denver Pioneers,-1.1758126817974661
Denver Pioneers,-1.8592906677797716
Denver Pioneers,1.431583437219409
Denver Pioneers,-2.716425931635669
Denver Pioneers,-2.856145966962578
Denver Pioneers,2.21630831765392
Denver Pioneers,4.077626409328636
Denver Pioneers,0.10977499843049354
Denver Pioneers,1.1436483053537847
Denver Pioneers,-0.053711581618825416
Drake Bulldogs,1.253455851297186
Drake Bulldogs,-0.1352897579434701
Drake Bulldogs,-0.13261049124309948
Drake Bulldogs,-0.7041349219346532
Drake Bulldogs,1.0350706498746975
Drake Bulldogs,2.624264200842456
Drake Bulldogs,0.7317965890102216
Drake Bulldogs,1.472123870857971
Drake Bulldogs,3.0311339394997487
Drake Bulldogs,2.2896794786548575
Drake Bulldogs,8.144325765547865
Drake Bulldogs,1.961145202634727
Drake Bulldogs,1.6441202664901529
Drake Bulldogs,0.4637134098487631
Duke Blue Devils,0.4586196141361618
Duke Blue Devils,0.2263975959971902
Duke Blue Devils,1.3217506315339025
Duke Blue Devils,0.4099401160647688
Duke Blue Devils,-0.8407528092451724
Duke Blue Devils,-0.4519314042448912
Duke Blue Devils,2.0095143648287737
Duke Blue Devils,2.235010765606693
Duke Blue Devils,0.21477912117131726
Duke Blue Devils,0.9464302238062415
Duke Blue Devils,1.4084086406103205
Duke Blue Devils,2.629880295561585
Duke Blue Devils,2.472556074433675
Duquesne Dukes,0.9231245713972599
Duquesne Dukes,0.8045250052460926
Duquesne Dukes,-0.9281223321185708
Duquesne Dukes,3.2244983012856445
Duquesne Dukes,1.6116677573976443
Duquesne Dukes,3.319949625289264
Duquesne Dukes,-2.354149164687974
Duquesne Dukes,1.19458973730805
Duquesne Dukes,0.775358205305035
Duquesne Dukes,4.071662490605062
ETSU Buccaneers (Bucs),-2.304143377682569
ETSU Buccaneers (Bucs),-0.07518315056781345
ETSU Buccaneers (Bucs),-4.645565827801758
ETSU Buccaneers (Bucs),-2.330471988655998
ETSU Buccaneers (Bucs),-1.0867465355545813
ETSU Buccaneers (Bucs),-2.7967898699054548
ETSU Buccaneers (Bucs),-5.260285907818712
ETSU Buccaneers (Bucs),0.32652870397155453
ETSU Buccaneers (Bucs),-0.33146548634688267
ETSU Buccaneers (Bucs),-1.5894529323478779
ETSU Buccaneers (Bucs),0.21977491566726204
ETSU Buccaneers (Bucs),-1.9543681127505985
ETSU Buccaneers (Bucs),-1.0948366204741784
East Carolina Pirates,0.9411781405280231
East Carolina Pirates,-0.6961144818264057
East Carolina Pirates,-0.39889411057889945
East Carolina Pirates,0.0968155745497894
East Carolina Pirates,-0.347162033938618
East Carolina Pirates,2.7895372520253687
East Carolina Pirates,-0.8441898254724838
East Carolina Pirates,0.10593463550731802
East Carolina Pirates,0.4442320497907213
East Carolina Pirates,0.7904415914422349
East Carolina Pirates,-0.5953951066416289
East Carolina Pirates,2.2451554128424815
East Carolina Pirates,-2.141944847502226
East Carolina Pirates,-0.49813360923477945
Eastern Ill. Panthers,-0.5523307054039224
Eastern Ill. Panthers,-0.9560396985922572
Eastern Ill. Panthers,2.9015063713634297
Eastern Ill. Panthers,1.251501487664876
Eastern Ill. Panthers,2.03640262262543
Eastern Ill. Panthers,-3.618041063292565
Eastern Ill. Panthers,0.5967379007084161
Eastern Ill. Panthers,-0.1811342188169075
Eastern Ill. Panthers,-0.6440599609993263
Eastern Ill. Panthers,1.9294850384271995
Eastern Ill. Panthers,0.7328276811219806
Eastern Ill. Panthers,2.1213203435596393
Eastern Ill. Panthers,1.0936435105941118
Eastern Ill. Panthers,-0.2848055477120925
Eastern Ky. Colonels,4.059027324570032
Eastern Ky. Colonels,1.8145626270558868
Eastern Ky. Colonels,0.6336399588905525
Eastern Ky. Colonels,3.211215208969056
Eastern Ky. Colonels,2.498471324811921
Eastern Ky. Colonels,2.3681794648671617
Eastern Ky. Colonels,0.8546675835333584
Eastern Ky. Colonels,1.3225638214390065
Eastern Ky. Colonels,0.2077187731872796
Eastern Ky. Colonels,2.4938559699409497
Eastern Ky. Colonels,0.575863095023101
Eastern Ky. Colonels,2.872005098114908
Eastern Ky. Colonels,-0.06544190134252781
Eastern Ky. Colonels,-0.3218109835475512
Eastern Mich. Eagles,-0.9307227225703657
Eastern Mich. Eagles,-0.6795418709404604
Eastern Mich. Eagles,0.978964505929924
Eastern Mich. Eagles,-0.6500403273380966
Eastern Mich. Eagles,0.384129071225605
Eastern Mich. Eagles,0.8184327651773863
Eastern Mich. Eagles,0.7645019900683948
Eastern Mich. Eagles,1.7483301636377904
Eastern Mich. Eagles,-1.2598657160538496
Eastern Mich. Eagles,-0.7961550118626648
Eastern Mich. Eagles,0.772260583868031
Eastern Mich. Eagles,-0.013429348206109026
Eastern Mich. Eagles,-1.5968129293967932
Eastern Mich. Eagles,0.20677398524864277
Eastern Wash. Eagles,-0.682873463602861
Eastern Wash. Eagles,0.1431014291020511
Eastern Wash. Eagles,0.5055741825038929
Eastern Wash. Eagles,1.965129959745877
Eastern Wash. Eagles,1.2304208740074416
Eastern Wash. Eagles,-1.6945578811811726
Eastern Wash. Eagles,-2.0643681494623145
Eastern Wash. Eagles,0.10047566548228937
Eastern Wash. Eagles,-2.7234008563840084
Eastern Wash. Eagles,2.8004677240352276
Eastern Wash. Eagles,-2.2077781399049985
Eastern Wash. Eagles,3.7839222692708945
Eastern Wash. Eagles,-0.5391472239086907
Eastern Wash. Eagles,-0.49910568976225295
Elon Phoenix,-1.1767062362543927
Elon Phoenix,0.4312733364598652
Elon Phoenix,-0.5402075788036971
Elon Phoenix,1.9509269778280334
Elon Phoenix,-2.8321874585646496
Elon Phoenix,-0.7820806725618799
Elon Phoenix,-3.867799243150105
Elon Phoenix,-0.30042857103560316
Elon Phoenix,2.945538090031218
Elon Phoenix,0.410377422657469
Elon Phoenix,-3.548819671668196
Elon Phoenix,1.006729326700287
Elon Phoenix,-1.297767341091411
Evansville Purple Aces,2.7439318676781213
Evansville Purple Aces,-2.172521464062375
Evansville Purple Aces,3.264899047516879
Evansville Purple Aces,0.9289310441090632
Evansville Purple Aces,2.431934282346189
Evansville Purple Aces,0.8945308703129231
Evansville Purple Aces,2.2345798156672463
Evansville Purple Aces,5.507126553886899
Evansville Purple Aces,-1.8807659378600077
Evansville Purple Aces,-2.8328244265853444
Evansville Purple Aces,2.5053972604988513
Evansville Purple Aces,2.378016419042289
FDU Knights,0.09787860039897191
FDU Knights,-1.175007768667256
FDU Knights,0.6823111509824489
FDU Knights,2.9161063869237527
FDU Knights,-0.7007172522760106
FDU Knights,-2.6095546359247628
FDU Knights,-0.13863802878275266
FDU Knights,-1.8440415874580043
FDU Knights,-2.537267710731893
FDU Knights,-2.0114025034952223
FDU Knights,1.3010830775034423
FDU Knights,-1.495110097314349
FDU Knights,2.1596218919237273
FDU Knights,0.28012351645215094
FDU Knights,0.033304612433509795
FGCU Eagles,-4.421631490576719
FGCU Eagles,-0.44799781685708584
FGCU Eagles,-0.870198926330426
FGCU Eagles,2.982096670026985
FGCU Eagles,0.6539860651914406
FGCU Eagles,3.2408094288115934
FGCU Eagles,-3.687169900493458
FGCU Eagles,0.1833877279852723
FGCU Eagles,0.29218780325090193
FGCU Eagles,0.2815263169520281
FGCU Eagles,-0.47796457015016647
FGCU Eagles,-0.9244512041476228
FGCU Eagles,-0.0975113605822755
FGCU Eagles,0.4816326246056687
FIU Panthers,-1.5518829420049118
FIU Panthers,0.38320499336289393
FIU Panthers,-3.9611628287125873
FIU Panthers,-4.01023752147254
FIU Panthers,-1.0203049698388378
FIU Panthers,-0.9089728888912412
FIU Panthers,-1.4650521983685951
FIU Panthers,-3.9916105230922927
FIU Panthers,-1.4344998878643607
FIU Panthers,-0.22750384996104112
FIU Panthers,2.8423571733103823
FIU Panthers,2.2566444998862725
FIU Panthers,-0.7234116897129814
FIU Panthers,1.8437122900798577
FIU Panthers,0.7946111909907407
Fairfield Stags,-2.8555852573627005
Fairfield Stags,-0.21756163250322433
Fairfield Stags,-1.3162873496899357
Fairfield Stags,0.6982907554582454
Fairfield Stags,2.168429761816103
Fairfield Stags,1.0753297221628908
Fairfield Stags,-3.5857393877385473
Fairfield Stags,0.2801503621704272
Fairfield Stags,-0.7927279392730788
Fairfield Stags,1.2327634692326543
Fairfield Stags,-0.2998712306890926
Fairfield Stags,1.6335160799203354
Fla. Atlantic Owls,1.6573727168372938
Fla. Atlantic Owls,0.9212981442985935
Fla. Atlantic Owls,1.6006658734263697
Fla. Atlantic Owls,-2.4586502001463475
Fla. Atlantic Owls,1.9720075914854656
Fla. Atlantic Owls,2.004855538502295
Fla. Atlantic Owls,3.981817239584935
Fla. Atlantic Owls,1.407170015614132
Fla. Atlantic Owls,1.9141563661205403
Fla. Atlantic Owls,-2.2772926973898207
Fla. Atlantic Owls,-8.43931668639275e-5
Fla. Atlantic Owls,-0.6520103953860699
Fla. Atlantic Owls,1.27223414147925
Fla. Atlantic Owls,1.0602120642813868
Fla. Atlantic Owls,1.8033360110186512
Fla. Atlantic Owls,1.808016072390289
Florida Gators,3.008472324602007
Florida Gators,0.13393937773544384
Florida Gators,0.7912363684491323
Florida Gators,1.9530618548196184
Florida Gators,-0.13671172164033107
Florida Gators,4.628140521094888
Florida Gators,-0.6484337723777134
Florida Gators,-0.0014948654935263914
Florida Gators,-0.3705379530020127
Florida Gators,-0.3025476928560154
Florida Gators,-0.39149359363963954
Florida A&M Lady Rattlers,-1.918350910396947
Florida A&M Lady Rattlers,-0.10714304079183046
Florida A&M Lady Rattlers,0.9903737447066187
Florida A&M Lady Rattlers,-1.2650378979376686
Florida A&M Lady Rattlers,-0.1804648091292932
Florida A&M Lady Rattlers,-2.5324431445691435
Florida A&M Lady Rattlers,0.22730683292485254
Florida A&M Lady Rattlers,1.6313024203463935
Florida A&M Lady Rattlers,-3.3787467315912125
Florida A&M Lady Rattlers,-2.5592019701329325
Florida A&M Lady Rattlers,-1.1668162848235482
Florida A&M Lady Rattlers,-1.3184789572607838
Florida A&M Lady Rattlers,-2.487001984820166
Florida A&M Lady Rattlers,-2.2511583797376478
Florida St. Seminoles,0.8687248728559498
Florida St. Seminoles,1.5982316103382086
Florida St. Seminoles,0.8421864923468226
Florida St. Seminoles,4.511579404600707
Florida St. Seminoles,0.6780963528503297
Florida St. Seminoles,2.1275583620900376
Florida St. Seminoles,-1.2403556657249437
Florida St. Seminoles,0.4689029743782623
Florida St. Seminoles,-3.123803168695666
Florida St. Seminoles,0.15902229459342732
Florida St. Seminoles,3.3205802280816363
Florida St. Seminoles,-0.7576541830412498
Florida St. Seminoles,1.2345802432869135
Florida St. Seminoles,1.4761672410325624
Fordham Rams,1.9801393060094061
Fordham Rams,2.2004201297904062
Fordham Rams,1.4797757796452236
Fordham Rams,-1.0050639803739077
Fordham Rams,1.5732500800372078
Fordham Rams,3.4334471298238434
Fordham Rams,1.813584680056299
Fordham Rams,1.1463065717313015
Fordham Rams,-1.3432482683540523
Fordham Rams,3.026741021857328
Fordham Rams,-0.38062960644629895
Fordham Rams,-0.6552153997734858
Fresno St. Bulldogs,-1.5071765570023166
Fresno St. Bulldogs,1.341177313635049
Fresno St. Bulldogs,0.8318899598806597
Fresno St. Bulldogs,1.5707538199482083
Fresno St. Bulldogs,-0.5692381048625959
Fresno St. Bulldogs,1.2976463958039477
Fresno St. Bulldogs,0.9661158118405804
Fresno St. Bulldogs,-1.1456385725971714
Fresno St. Bulldogs,-0.7445372642681602
Fresno St. Bulldogs,-0.29190107204464755
Fresno St. Bulldogs,-0.5480217754975995
Fresno St. Bulldogs,0.015520374471461845
Fresno St. Bulldogs,2.5710548270325124
Furman Paladins,0.48807352837541956
Furman Paladins,0.31409479520282835
Furman Paladins,-2.752282044157821
Furman Paladins,0.1909247620580868
Furman Paladins,1.81761198871349
Furman Paladins,1.81212396085166
Furman Paladins,1.8745204532266353
Furman Paladins,0.468819906619788
Furman Paladins,1.874411508012369
Furman Paladins,-2.6386214913221666
Furman Paladins,1.5317330042809851
Furman Paladins,-0.45529590309996015
Furman Paladins,1.9698859850995003
Ga. Southern Eagles,1.1996470824472891
Ga. Southern Eagles,-0.6097613520009463
Ga. Southern Eagles,0.07581743897659976
Ga. Southern Eagles,1.1026688894944037
Ga. Southern Eagles,2.4294438295540104
Ga. Southern Eagles,0.8826457613161673
Ga. Southern Eagles,1.538197303042014
Ga. Southern Eagles,-0.9223981472324925
Ga. Southern Eagles,-1.3720106994097228
Ga. Southern Eagles,1.644329112303617
Ga. Southern Eagles,-0.41059355261688146
Ga. Southern Eagles,1.9308591601295175
Ga. Southern Eagles,-0.7076172231040748
Gardner-Webb Runnin' Bulldogs,0.7294729576102715
Gardner-Webb Runnin' Bulldogs,-1.8473118088454745
Gardner-Webb Runnin' Bulldogs,3.436691331462211
Gardner-Webb Runnin' Bulldogs,-1.3982070184616167
Gardner-Webb Runnin' Bulldogs,-1.9327821784581303
Gardner-Webb Runnin' Bulldogs,-1.1953110987935642
Gardner-Webb Runnin' Bulldogs,-0.75816748944333745
Gardner-Webb Runnin' Bulldogs,-3.1636947413462657
Gardner-Webb Runnin' Bulldogs,-4.128108024378113
Gardner-Webb Runnin' Bulldogs,-0.16723495618938244
Gardner-Webb Runnin' Bulldogs,-0.759567005196864
Gardner-Webb Runnin' Bulldogs,1.3800940037679754
Gardner-Webb Runnin' Bulldogs,0.3786409545959576
George Mason Patriots,1.7486748976982163
George Mason Patriots,-0.4727333440273722
George Mason Patriots,-0.9557717367698443
George Mason Patriots,1.856524117863567
George Mason Patriots,-0.043295627911285495
George Mason Patriots,1.9564502935948251
George Mason Patriots,2.8382473735089078
George Mason Patriots,1.1839770905757456
George Mason Patriots,2.0150627388219977
George Mason Patriots,-1.7696332559277403
George Mason Patriots,1.3814778835158004
George Mason Patriots,-0.8605487964623424
George Mason Patriots,-1.6234796728072398
George Mason Patriots,-1.6743284708029267
George Washington Revolutionaries,2.191448225038891
George Washington Revolutionaries,-1.5162406832042687
George Washington Revolutionaries,-3.4128997545219266
George Washington Revolutionaries,1.666292777156406
George Washington Revolutionaries,-0.989061535616694
George Washington Revolutionaries,-1.155615174830427
George Washington Revolutionaries,3.741867732028962
George Washington Revolutionaries,-1.4742884883598633
George Washington Revolutionaries,-2.193384795195839
George Washington Revolutionaries,-1.6550235093320678
George Washington Revolutionaries,1.450401152126913
George Washington Revolutionaries,1.2370307558505953
George Washington Revolutionaries,-0.23847083164032873
Georgetown Hoyas,0.7751619580847671
Georgetown Hoyas,0.2495324059530778
Georgetown Hoyas,-2.2073792028889816
Georgetown Hoyas,0.28130100603926916
Georgetown Hoyas,0.7385781519466155
Georgetown Hoyas,1.9847484450544757
Georgetown Hoyas,-0.6882036370817894
Georgetown Hoyas,0.6256215203436716
Georgetown Hoyas,-0.4558956524395169
Georgetown Hoyas,-1.4259044874192792
Georgetown Hoyas,0.054887120050504445
Georgetown Hoyas,-1.4748707423039062
Georgetown Hoyas,2.938452655735604
Georgetown Hoyas,-3.219803530614157
Georgia Bulldogs,1.0800337918854361
Georgia Bulldogs,-1.276019005615585
Georgia Bulldogs,-1.8358815551863157
Georgia Bulldogs,-0.3520456007241205
Georgia Bulldogs,-2.029608137480542
Georgia Bulldogs,0.5015178600727769
Georgia Bulldogs,-0.14738788675214254
Georgia Bulldogs,0.4237456976885903
Georgia Bulldogs,-0.7791805917229954
Georgia Bulldogs,3.027388831689327
Georgia Bulldogs,2.332553764550331
Georgia Bulldogs,1.2548726385714137
Georgia Bulldogs,0.46563368056337984
Georgia St. Panthers,0.29258258240220714
Georgia St. Panthers,3.245030829124057
Georgia St. Panthers,0.1723722551042805
Georgia St. Panthers,1.2239583570746193
Georgia St. Panthers,-3.205504109776161
Georgia St. Panthers,-1.839208913489951
Georgia St. Panthers,1.961399748468208
Georgia St. Panthers,-0.3654654940379154
Georgia St. Panthers,0.5207409422066475
Georgia St. Panthers,0.6800022711650759
Georgia St. Panthers,-0.26610244535291755
Georgia St. Panthers,-1.9233462630631946
Georgia St. Panthers,0.4851456626977412
Georgia Tech Yellow Jackets,1.2667264197513117
Georgia Tech Yellow Jackets,1.955375240328588
Georgia Tech Yellow Jackets,0.763629403340695
Georgia Tech Yellow Jackets,3.030411985021562
Georgia Tech Yellow Jackets,2.70385821613697
Georgia Tech Yellow Jackets,2.1592226280572553
Georgia Tech Yellow Jackets,-0.2509051555980504
Georgia Tech Yellow Jackets,0.38988642540868274
Georgia Tech Yellow Jackets,-1.0129606175132924
Georgia Tech Yellow Jackets,1.3517417378189234
Georgia Tech Yellow Jackets,2.0609022110611126
Georgia Tech Yellow Jackets,0.7504346058295726
Gonzaga Bulldogs,-5.565768293898296
Gonzaga Bulldogs,0.1717805001755569
Gonzaga Bulldogs,3.1304582079679433
Gonzaga Bulldogs,-0.09154846019268592
Gonzaga Bulldogs,0.8354725416810656
Gonzaga Bulldogs,-0.2003070901765841
Gonzaga Bulldogs,-0.19912109551578472
Gonzaga Bulldogs,1.9473122862090853
Gonzaga Bulldogs,1.3672685101963047
Gonzaga Bulldogs,-0.37682560908417606
Gonzaga Bulldogs,0.28165712314494507
Gonzaga Bulldogs,-0.32039069235822293
Gonzaga Bulldogs,-1.2595062650578985
Grambling Lady Tigers,-1.768755660825007
Grambling Lady Tigers,-1.3866612480465172
Grambling Lady Tigers,-3.423019038631585
Grambling Lady Tigers,-2.472842277899
Grambling Lady Tigers,-3.323200663176277
Grambling Lady Tigers,0.009096477191129049
Grambling Lady Tigers,-1.734697660512845
Grambling Lady Tigers,-0.5774120277650969
Grambling Lady Tigers,2.7623582431562554
Grambling Lady Tigers,0.025052843095714428
Grambling Lady Tigers,-0.8174422654717276
Grambling Lady Tigers,-3.825833055043336
Grambling Lady Tigers,-1.5818532187090555
Grand Canyon Lopes,0.48838063120308783
Grand Canyon Lopes,0.9327968646362779
Grand Canyon Lopes,1.246080469380894
Grand Canyon Lopes,-2.1068140897745042
Grand Canyon Lopes,-0.8454716612191613
Grand Canyon Lopes,-2.7239337566154376
Grand Canyon Lopes,-0.5030019881960007
Grand Canyon Lopes,-1.7290816347564129
Grand Canyon Lopes,0.18562397028862265
Grand Canyon Lopes,1.3752093229606708
Grand Canyon Lopes,2.094445097063201
Grand Canyon Lopes,2.028189139451737
Grand Canyon Lopes,0.5377989157245345
Green Bay Phoenix,3.1401832434478534
Green Bay Phoenix,1.4606587232687147
Green Bay Phoenix,1.13054492339683
Green Bay Phoenix,1.5742537887676893
Green Bay Phoenix,-0.8669171121009832
Green Bay Phoenix,-2.9777884253689715
Green Bay Phoenix,-0.16393004050802437
Green Bay Phoenix,-0.7641585001341589
Green Bay Phoenix,0.047529776094013654
Green Bay Phoenix,0.5844767160284339
Green Bay Phoenix,0.5879589475933404
Green Bay Phoenix,-1.3042776128348477
Green Bay Phoenix,-3.2519869634197924
Green Bay Phoenix,-3.4847237168479874
Hawaii Rainbow Wahine,1.0823418695879627
Hawaii Rainbow Wahine,2.5839690112092084
Hawaii Rainbow Wahine,-1.6090515707157194
Hawaii Rainbow Wahine,-0.5012809959656368
Hawaii Rainbow Wahine,0.5607344342130165
Hawaii Rainbow Wahine,0.23520108397701125
Hawaii Rainbow Wahine,1.8827296752037954
Hawaii Rainbow Wahine,0.5543505363638402
Hawaii Rainbow Wahine,1.2696289442506599
Hawaii Rainbow Wahine,4.459949784271871
Hawaii Rainbow Wahine,6.96179482269538
Hawaii Rainbow Wahine,0.14282956124270832
Hawaii Rainbow Wahine,-1.3068667378879981
High Point Panthers,-1.7134774105798982
High Point Panthers,1.4684058371123845
High Point Panthers,0.4725489766299906
High Point Panthers,-1.8138548809883264
High Point Panthers,3.0519691212347184
High Point Panthers,-3.4694776748336005
High Point Panthers,1.0341291032890847
High Point Panthers,0.07783875195242596
High Point Panthers,3.405513891362232
High Point Panthers,-0.9616306830382536
High Point Panthers,-5.507055728446527
High Point Panthers,-3.881685750533636
High Point Panthers,-0.5395749367416189
Hofstra Pride,-1.6621105415896003
Hofstra Pride,1.2695494334819764
Hofstra Pride,-0.20092990257128793
Hofstra Pride,0.41532144760439155
Hofstra Pride,-0.15420876320476407
Hofstra Pride,0.1781085340222559
Hofstra Pride,-0.6453030098389607
Hofstra Pride,1.8174869753540783
Hofstra Pride,-2.11013572518639
Hofstra Pride,1.7042037258547629
Hofstra Pride,0.27554462563379345
Hofstra Pride,2.3219247596682946
Hofstra Pride,0.5477913746313343
Hofstra Pride,0.7970178140409088
Hofstra Pride,0.5132241090357645
Holy Cross Crusaders,-1.2367110134794521
Holy Cross Crusaders,-0.8015314912122035
Holy Cross Crusaders,-3.2689828014880575
Holy Cross Crusaders,-0.00643509826236166
Holy Cross Crusaders,-0.2598668597893177
Holy Cross Crusaders,-0.7053408580923652
Holy Cross Crusaders,-3.5422095507095586
Holy Cross Crusaders,-0.490760839518925
Holy Cross Crusaders,-1.6551610335337164
Holy Cross Crusaders,-0.9200762045721393
Holy Cross Crusaders,-1.635740641445084
Holy Cross Crusaders,-1.1439479442495772
Holy Cross Crusaders,-3.118615733302308
Houston Cougars,0.93101839066844
Houston Cougars,1.7742490632387589
